sample_index,pid,split,dataset_file_path,caption,input_ids_raw,attention_mask_raw,num_tokens
463,547,train,HoGuom_00/00548_00004025.jpg,"Bé gái tóc ngắn màu đen, mặc váy hoa màu hồng, đi xăng đan màu vàng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00463_pid547_00548_00004025_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00463_pid547_00548_00004025_attention_mask.raw,32
464,1148,train,HoGuom_01/01149_00000150.jpg,"Một cô gái tóc màu đen để xõa dài ngang lưng, mặc áo phông rộng màu trắng, quần thể thao màu đen, đeo ba lô.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00464_pid1148_01149_00000150_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00464_pid1148_01149_00000150_attention_mask.raw,54
465,886,train,HoGuom_01/00887_00013890.jpg,"nữ tóc màu hạt dẻ buộc phía sau, mái bằng, mặc áo phông cộc tay cổ tròn màu đen, tay phải đeo túi bóng màu trắng, tay phải cầm lọ màu đen, mặc quần sooc bò màu xanh, đi giầy màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00465_pid886_00887_00013890_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00465_pid886_00887_00013890_attention_mask.raw,64
466,517,train,HoGuom_00/00518_00002185.jpg,"Bạn gái tóc dài buộc cao màu đen, mặc áo phông màu trắng ngắn tay, quần sooc màu xanh, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00466_pid517_00518_00002185_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00466_pid517_00518_00002185_attention_mask.raw,47
467,384,train,HoGuom_00/00385_00012915.jpg,"Bé trai tóc cắt ngắn, đi dép quai hậu, mặc áo phông không cổ màu vàng, quần ngố bò màu xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00467_pid384_00385_00012915_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00467_pid384_00385_00012915_attention_mask.raw,42
468,1194,train,HoGuom_01/01195_00002505.jpg,"Một người đàn ông đội mũ màu đen, mặc bộ quần áo bộ đội màu xanh lá cây, đi giày màu đen, đeo khẩu trang màu xanh, đeo balo màu đen, tay đeo đồng hồ, xách một chiếc túi màu xanh nước biển.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00468_pid1194_01195_00002505_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00468_pid1194_01195_00002505_attention_mask.raw,64
469,191,train,HoGuom_00/00192_00004685.jpg,"nam mặc áo phông trắng không cổ, quần ngố màu đen, đi dép tông.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00469_pid191_00192_00004685_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00469_pid191_00192_00004685_attention_mask.raw,28
470,1025,train,HoGuom_01/01026_00001710.jpg,"nữ cắt tóc tém màu đen, mặc áo phông dài quá mông dài tay màu đen, mặc quần dài màu ghi, tay phải cầm điện thoại tay trái cầm cốc nước, đi giầy thể thao màu đen dây giầy và đế giầy màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00470_pid1025_01026_00001710_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00470_pid1025_01026_00001710_attention_mask.raw,64
471,1712,train,DHHN_HVBCVT_00/01713_00009015.jpg,"cô gái mặc áo khoác có mũ màu đen, khăn quàng màu nâu, quần jean dài màu xanh đen, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00471_pid1712_01713_00009015_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00471_pid1712_01713_00009015_attention_mask.raw,47
472,1168,train,HoGuom_01/01169_00000930.jpg,"Một cô gái tóc màu đen, mặc áo phông màu trắng, mặc quần dài màu đen có sọc trắng, khoác túi màu đen sau lưng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00472_pid1168_01169_00000930_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00472_pid1168_01169_00000930_attention_mask.raw,52
473,175,train,HoGuom_00/00176_00004425.jpg,"nữ đi dép lê màu hồng, mặc áo phông trắng, váy bò màu tím.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00473_pid175_00176_00004425_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00473_pid175_00176_00004425_attention_mask.raw,28
474,1978,train,DHGTVT_00/01979_00030220.jpg,"nam tóc ngắn màu đen, đi dép tông màu đen, mặc quần dài màu đen, mặc áo phông cộc tay cổ tròn màu đen, trước ngực áo có hình màu trắng, tay trái cầm một vật màu xanh nước biển.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00474_pid1978_01979_00030220_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00474_pid1978_01979_00030220_attention_mask.raw,64
475,975,train,HoGuom_01/00976_00006105.jpg,"nữ tóc màu đen, mặc áo sơ mi màu trắng, mặc quần bò màu xanh dài xẻ gối, đeo túi chéo vai trước bụng, túi màu trắng đục, đi giầy thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00475_pid975_00976_00006105_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00475_pid975_00976_00006105_attention_mask.raw,64
476,77,train,HoGuom_00/00078_00000275.jpg,"cô gái mặc áo phông kẻ ngang sọc trắng đen ngắn tay, quần ngố màu đen dài trên mắt cá chân, tóc đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00476_pid77_00078_00000275_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00476_pid77_00078_00000275_attention_mask.raw,47
477,1729,train,DHHN_HVBCVT_00/01730_00013470.jpg,"Một người phụ nữ mặc áo khoác bên ngoài màu trắng, đeo balo màu trắng hồng, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00477_pid1729_01730_00013470_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00477_pid1729_01730_00013470_attention_mask.raw,42
478,905,train,HoGuom_01/00906_00002415.jpg,"nam đầu cạo trọc, đeo kính, mặc áo phông màu đen cộc tay cổ tròn, trước ngực có hàng chữ màu trắng, dưới hàng chữ có hình chữ X màu vàng phía trên dưới chữ X có màu xanh lá, tay phải đeo đồng hồ, mặc quần sooc đến gối màu xám, đi giầy thể thao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00478_pid905_00906_00002415_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00478_pid905_00906_00002415_attention_mask.raw,64
479,752,train,HoGuom_00/00753_00012505.jpg,"người đàn ông tóc ngắn màu đen, mặc áo ba lỗ màu trắng, quần dài jean màu xanh, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00479_pid752_00753_00012505_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00479_pid752_00753_00012505_attention_mask.raw,45
480,1466,train,HoGuom_01/01467_1.jpg,"Một cô gái đeo kính cận, mặc áo phông rộng cổ tròn màu đen, mặc quần ống rộng màu trắng, đi giầy màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00480_pid1466_01467_1_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00480_pid1466_01467_1_attention_mask.raw,55
481,634,train,HoGuom_00/00635_00007575.jpg,"Cậu bé tóc ngắn màu đen, đeo kính màu đen, mặc áo phông ngắn tay có cổ màu xanh lá cây đậm, trước ngực áo có hình màu trắng, mặc quần lửng jean màu xanh nước biển, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00481_pid634_00635_00007575_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00481_pid634_00635_00007575_attention_mask.raw,64
482,1469,train,HoGuom_01/01470_1.jpg,"Một người đàn ông mặc áo không cổ tròn màu đen, mặc quần đùi màu ghi, đi dép lê màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00482_pid1469_01470_1_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00482_pid1469_01470_1_attention_mask.raw,40
483,1692,train,DHHN_HVBCVT_00/01693_00004170.jpg,"nam thanh niên tóc ngắn màu nâu, áo khoác màu đen, áo trong có cổ màu tím, quần dài màu đen, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00483_pid1692_01693_00004170_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00483_pid1692_01693_00004170_attention_mask.raw,50
484,758,train,HoGuom_00/00759_00012831.jpg,"người phụ nữ tóc ngắn màu đen, mặc áo phông ngắn tay màu trắng, tay trái đeo vòng màu đen, khoác túi chéo màu đen, quần sooc màu xanh, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00484_pid758_00759_00012831_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00484_pid758_00759_00012831_attention_mask.raw,64
485,1434,train,HoGuom_01/01435_1.jpg,"Một cô gái tóc dài chớm vai màu nâu đậm, mặc áo tay lỡ màu đen, mặc quần ống suông màu đỏ đậm, đi giầy màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00485_pid1434_01435_1_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00485_pid1434_01435_1_attention_mask.raw,60
486,1778,train,DHHN_HVBCVT_00/01779_00000615.jpg,"Một nam thanh niên có mái tóc màu đen, đeo kính màu đen, mặc áo khoác bên ngoài màu xám, mặc quần màu đen, đi giày màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00486_pid1778_01779_00000615_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00486_pid1778_01779_00000615_attention_mask.raw,60
487,898,train,HoGuom_01/00899_00014730.jpg,"nữ tóc đen để xõa, mặc váy nền đen họa tiết trắng, váy ngắn, cổ khoét sâu cộc tay, đeo túi màu đen bên vai trái, hai tay co trước bụng, hai chân mở rộng, đi giầy bốt màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00487_pid898_00899_00014730_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00487_pid898_00899_00014730_attention_mask.raw,64
488,679,train,HoGuom_00/00680_00009250.jpg,"người phụ nữ tóc ngắn màu đen, mặc váy ngắn tay màu đen có in hình màu trắng và chữ màu xám trước ngực, khoác túi xách màu xanh ngọc.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00488_pid679_00680_00009250_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00488_pid679_00680_00009250_attention_mask.raw,60
489,1683,train,DHHN_HVBCVT_00/01684_00002745.jpg,"người đàn ông tóc ngắn màu đen, áo da màu nâu, quần jean dài màu xanh đậm, đi giày thể thao màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00489_pid1683_01684_00002745_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00489_pid1683_01684_00002745_attention_mask.raw,48
490,208,train,HoGuom_00/00209_00005605.jpg,"nam đeo balo đi dép lê màu nâu, mặc quần ngố ghi, áo xanh nhạt.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00490_pid208_00209_00005605_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00490_pid208_00209_00005605_attention_mask.raw,30
491,807,train,HoGuom_01/00808_00003120.jpg,"nam tóc ngắn, mặc áo phông cộc tay màu đen, khoanh tay trước ngực, mặc quần sooc màu vàng da, đang bước đi.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00491_pid807_00808_00003120_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00491_pid807_00808_00003120_attention_mask.raw,45
492,431,train,HoGuom_00/00432_00014770.jpg,"người phụ nữ đội nón trắng, mặc bộ quần áo hoa màu xám, đi dép đen, khoác túi màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00492_pid431_00432_00014770_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00492_pid431_00432_00014770_attention_mask.raw,41
493,1711,train,DHHN_HVBCVT_00/01712_00008940.jpg,"cô gái tóc dài màu đen, áo khoác màu đen, tay cầm túi nilon màu trắng trong, quần dài màu xanh đen, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00493_pid1711_01712_00008940_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00493_pid1711_01712_00008940_attention_mask.raw,52
494,1150,train,HoGuom_01/01151_00000270.jpg,"nam thanh niên đeo khẩu trang đen, mặc áo phông màu đen không cổ, mặc quần thể thao đen có sọc trắng, đi giầy thể thao trắng, tay đeo đồng hồ, đang đi bộ trên phố.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00494_pid1150_01151_00000270_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00494_pid1150_01151_00000270_attention_mask.raw,64
495,1235,train,HoGuom_01/01236_00003330.jpg,"Một cô gái tóc màu đen, mặc áo sơ mi màu xanh nước biển, mặc quần dài màu đen, đi giày thể thao màu trắng, đeo túi màu trắng, tay đang cầm điện thoại, đeo tai nghe màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00495_pid1235_01236_00003330_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00495_pid1235_01236_00003330_attention_mask.raw,64
496,1417,train,HoGuom_01/01418_1.jpg,"Một người đàn ông có mái tóc màu đen, mặc áo sơ mi màu ghi, mặc quần dài màu xanh tím than, đi giày màu ghi, tay đang đang cầm ví màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00496_pid1417_01418_1_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00496_pid1417_01418_1_attention_mask.raw,62
497,813,train,HoGuom_01/00814_00003435.jpg,"nữ chụp nghiêng, tóc đen buộc lọn đuôi gà đằng sau, đeo kính gọng đen, áo phông màu đỏ cổ vệt trắng ngắn tay bỏ ngoài quần, tay trái đang co lên cầm một vật hướng về phía mặt, quần ống rộng dài quá đầu gối, đi giày thể thao màu trắng, đang bước chân trái lên trước, chân phải lui lại phía sau.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00497_pid813_00814_00003435_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00497_pid813_00814_00003435_attention_mask.raw,64
498,277,train,HoGuom_00/00278_00008720.jpg,"nam mặc áo phông sọc kẻ ngang đen trắng, quần âu màu đen, đi giày thể thao trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00498_pid277_00278_00008720_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00498_pid277_00278_00008720_attention_mask.raw,37
